00:00|midnight|You take a black cat---isn't that it?---that does not have even one white hair (you know this), and you bind his four paws, and then you take him at midnight to a crossroads and you cry out in a loud voice:|The Name of the Rose|Umberto Eco|unknown
19:00|seven o’clock|On se réunit le matin au breakfast, et puis on se sépare. Everyone does as he pleases till dinnertime. Dinner at seven o’clock.|Anna Karenina|Leo Tolstoy|unknown
19:00|seven o’clock|Be at the third pillar from the left outside the Lyceum Theatre to-night at seven o’clock. If you are distrustful bring two friends. You are a wronged woman and shall have justice. Do not bring the police. If you do, all will be in vain.  -Your unknown friend.|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
19:00|seven sharp|“And what of Irene Adler?” I asked. “Oh, she has turned all the men’s heads down in that part. She is the daintiest thing under a bonnet on this planet. So say the Serpentine-mews, to a man. She lives quietly, sings at concerts, drives out at five every day, and returns at seven sharp for dinner.”|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
19:00|seven|“Very glad to see you. I dine at seven. There is a woodcock, I believe. By the way, in view of recent occurrences, perhaps I ought to ask Mrs. Hudson to examine its crop.”|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
19:00|seven o’clock|By seven o’clock the orchestra has arrived, no thin five-piece affair, but a whole pitful of oboes and trombones and saxophones and viols and cornets and piccolos, and low and high drums.|The Great Gatsby|F. Scott Fitzgerald|unknown
19:00|seven o'clock|… in a word, seen always at the same evening hour, isolated from all its possible surroundings, detached and solitary against its shadowy background, the bare minimum of scenery necessary .. to the drama of my undressing, as though all Combray had consisted of but two floors joined by a slender staircase, and as though there had been no time there but seven o'clock at night.|In Search of Lost Time: Swann's Way|Marcel Proust|unknown
19:00|seven|The town clock struck seven. The echoes of the great chime wandered in the unlit halls of the library. An autumn leaf, very crisp, fell somewhere in the dark. But it was only the page of a book, turning.|Something Wicked This Way Comes|Ray Bradbury|unknown
19:00|seven o'clock|It was seven o'clock and by this time she was not very far from Raveloe, but she was not familiar enough with those monotonous lanes to know how near she was to her journey's end. She needed comfort, and she knew but one comforter - the familiar demon in her bosom; but she hesitated a moment, after drawing out the black remnant, before she raised it to her lips.|Silas Marner|George Eliot|unknown
19:00|seven o'clock|It was seven o'clock when we got into the coupé with him and started for Long Island. [...] So we drove on toward death through the cooling twilight.|The Great Gatsby|F. Scott Fitzgerald|unknown
19:00|seven o’clock|On se réunit le matin au breakfast, et puis on se sépare. Everyone does as he pleases till dinnertime. Dinner at seven o’clock. |Anna Karenina|Leo Tolstoy|unknown
19:00|seven o’clock|By seven o’clock, all the guests had arrived, led into the house by Fred and George, who had waited for them at the end of the lane.|Harry Potter and the Deathly Hallows|JK Rowling|unknown
19:00|seven o'clock|By seven o'clock the orchestra has arrived--no thin five-piece affair but a whole pitful of oboes and trombones and saxophones and viols and cornets and piccolos and low and high drums.|The Great Gatsby|F. Scott Fitzgerald|unknown
19:01|around seven|He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times.|The Talented Mr. Ripley|Patricia Highsmith|unknown
19:04|7:04 p.m.|Sunday evening at almost the same hour (to be precise, at about 7:04 p.m.) she rings the front door bell at the home of Walter Moeding, Crime Commissioner, who is at that moment engaged, for professional rather than private reasons, in disguising himself as a sheikh.|The Lost Honour of Katharina Blum|Heinrich Böll|unknown
19:07|seven minutes past seven|She fell into unconsciousness and so remained two days and five hours, until Tuesday evening at seven minutes past seven, when the release came. She was twenty-four years and five months old.|Chapters From My Autobiography|Mark Twain|sfw
19:10|ten minutes past seven|Glancing out of the corner of his eye into a shop, he saw by a clock on the wall that it was ten minutes past seven. He had to make haste and at the same time to go someway round, so as to approach the house from the other side.|Crime and Punishment|Fyodor Dostoyevsky|sfw
19:10|in five minutes it would be a quarter past seven|He had already got to the point where, by rocking more strongly, he maintained his equilibrium with difficulty, and very soon he would finally have to make a final decision, for in five minutes it would be a quarter past seven. Then there was a ring at the door of the apartment.   “That’s someone from the office,” he told himself, and he almost froze, while his small limbs only danced around all the faster. For one moment everything remained still. “They aren’t opening,” Gregor said to himself, caught up in some absurd hope.|Metamorphosis|Franz Kafka|unknown
19:10|seven-ten|The party was to begin at seven. The invitations gave the hour as six-thirty because the family knew everyone would come a little late, so as not to be the first to arrive. At seven-ten not a soul had come; somewhat acrimoniously, the family discussed the advantages and disadvantages of tardiness|The Elderly Lady|Jorge Luis Borges|unknown
19:10|in five minutes it would be a quarter past seven|He had already got to the point where, by rocking more strongly, he maintained his equilibrium with difficulty, and very soon he would finally have to make a final decision, for in five minutes it would be a quarter past seven. Then there was a ring at the door of the apartment. “That’s someone from the office,” he told himself, and he almost froze, while his small limbs only danced around all the faster. For one moment everything remained still. “They aren’t opening,” Gregor said to himself, caught up in some absurd hope.|Metamorphosis|Franz Kafka|unknown
19:11|19:11|Good, you said. Run, or you won't get a seat. See you soon. Your voice was reassuring. 19:11:00, the clock said. I put the phone back on its hook and I ran. The seat I got, almost the last one in the carriage, was opposite a girl who started coughing as soon as there weren't any other free seats I could move to. She looked pale and the cough rattled deep in her chest as she punched numbers into her mobile. Hi, she said (cough). I'm on the train. No, I've got a cold. A cold (cough). Yeah, really bad. Yeah, awful actually. Hello? (cough) Hello?|The Whole Story and Other Stories|Ali Smith|unknown
19:12|7:12|"He taught me that if I had to meet someone for an appointment, I must refuse to follow the ""stupid human habit"" of arbitrarily choosing a time based on fifteen-minute intervals. ""Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"""|A Fraction of the Whole|Steve Toltz|unknown
19:12|7:12|"He taught me that if I had to meet someone for an appointment, I must refuse to follow the 'stupid human habit' of arbitrarily choosing a time based on fifteen-minute intervals. ""Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"""|A Fraction of the Whole|Steve Toltz|unknown
19:13|thirteen minutes past seven|The train arrived at Kizil Arvat, two hundred and forty-two versts from the Caspian, at thirteen minutes past seven in the evening instead of seven o'clock. The slight delay provoked thirteen objurgations from the baron, one for each minute.|The Adventures of a Special Correspondent|Jules Verne|sfw
19:15|quarter past seven|“Your holiness,” he called. “Well?” “The horses are here; it’s time for the evening service.” “What o’clock is it?” “A quarter past seven.”|The Bishop|Anton Pavlovich Chekhov|sfw
19:15|seven-fifteen|The party was to begin at seven. The invitations gave the hour as six-thirty because the family knew everyone would come a little late, so as not to be the first to arrive. .. By seven-fifteen not another soul could squeeze into the house.|The Elderly Lady|Jorge Luis Borges|unknown
19:15|seven-fifteen|The party was to begin at seven. The invitations gave the hour as six-thirty because the famly knew everyone would come a little late, so as not to be the first to arrive. .. By seven-fifteen not another soul could squeeze into the house.|The elderly lady|Jorge Luis Borges|unknown
19:20|seven-twenty|Winston lit the burner and set a pan of water to boil. He had brought an envelope full of Victory Coffee and some saccharine tablets. The clock’s hands said seven-twenty: it was nineteen-twenty really.|1984|George Orwell|unknown
19:20|seven-twenty|The clock read seven-twenty, but I felt no hunger. You'd think I might have wanted to eat something after the day I'd had, but I cringed at the very thought of food. I was short of sleep, my gut was slashed, and my apartment was gutted. There was no room for appetite.|Hard-Boiled Wonderland and the End of the World|Haruki Murakami|unknown
19:20|nineteen-twenty|Winston lit the burner and set a pan of water to boil. He had brought an envelope full of Victory Coffee and some saccharine tablets. The clock’s hands said seven-twenty: it was nineteen-twenty really.|1984|George Orwell|unknown
19:21|7:21|Gripping her gym bag in her right hand, Aomame, like Buzzcut, was waiting for something to happen. The clock display changed to 7:21, then 7:22, then 7:23.|1Q84|Haruki Murakami|unknown
19:22|7:22|Gripping her gym bag in her right hand, Aomame, like Buzzcut, was waiting for something to happen. The clock display changed to 7:21, then 7:22, then 7:23.|1Q84|Haruki Murakami|unknown
19:23|7:23|Gripping her gym bag in her right hand, Aomame, like Buzzcut, was waiting for something to happen. The clock display changed to 7:21, then 7:22, then 7:23.|1Q84|Haruki Murakami|unknown
19:30|half-past seven|"But now he was close - here was the house, here were the gates. Somewhere a clock beat a single chime. ""What, is it really half-past seven? That's impossible, it must be fast!"""|Crime and Punishment|Fyodor Dostoyevsky|unknown
19:30|half-past seven|The clock showed half-past seven. This was the twilight time. He would be there now. I pictured him in his old navy-blue sweater and peaked cap, walking soft-footed up the track towards the wood. He told me he wore the sweater because navy-blue barely showed up in the dark, black was even better, he said. The peaked cap was important too, he explained, because the peak casts a shadow over one's face.|Danny, the Champion of the World|Roald Dahl|unknown
19:30|half-past seven|But now he was close - here was the house, here were the gates. Somewhere a clock beat a single chime. 'What, is it really half-past seven? That's impossible, it must be fast!’|Crime and Punishment|Fyodor Dostoyevsky|unknown
19:33|thirty-three minutes past seven|At thirty-three minutes past seven he stood on the platform of the station at Southampton - a clear hour before the train containing Owen could possibly arrive. Making a few inquiries here, but too impatient to pursue his investigation carefully and inductively, he went into the town.|Desperate Remedies|Thomas Hardy|sfw
19:45|a quarter to eight o’clock|“There will call upon you to-night, at a quarter to eight o’clock,” it said, “a gentleman who desires to consult you upon a matter of the very deepest moment. Your recent services to one of the royal houses of Europe have shown that you are one who may safely be trusted with matters which are of an importance which can hardly be exaggerated. This account of you we have from all quarters received. Be in your chamber then at that hour, and do not take it amiss if your visitor wear a mask.”|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
19:45|fifteen minutes to eight|Contrary to his habit of being late, Pierre on that day arrived at the Bergs’ house, not at ten but at fifteen minutes to eight.|War and Peace|Leo Tolstoy|unknown
19:45|7:45|"He taught me that if I had to meet someone for an appointment, I must refuse to follow the ""stupid human habit"" of arbitrarily choosing a time based on fifteen-minute intervals. ""Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"""|A Fraction of the Whole|Steve Toltz|unknown
19:45|7:45|"He taught me that if I had to meet someone for an appointment, I must refuse to follow the 'stupid human habit' of arbitrarily choosing a time based on fifteen-minute intervals. ""Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"""|A Fraction of the Whole|Steve Toltz|unknown
19:49|Eleven minutes to eight|"Eleven minutes to eight. ""You're always right; there must be a clock in your head."" ""I can't be wrong, tonight. I'll be able to tell you one second before they blast off. Look! The ten-minute warning!"""|The End of the Beginning|Ray Bradbury|unknown
19:50|ten to eight|At ten to eight, he strolled downstairs, to make sure that Signora Buffi was not pottering around in the hall and that her door was not open, and to make sure there really was no one in Freddie's car|The Talented Mr. Ripley|Patricia Highsmith|unknown
19:51|nearly eight|He waited until nearly eight, because around seven there were always more people coming in and out of the house than at other times. At ten to eight, he strolled downstairs, to make sure that Signora Buffi was not pottering around in the hall and that her door was not open, and to make sure there really was no one in Freddie's car, though he had gone down in the middle of the afternoon to look at the car and see if it was Freddie's.|The Talented Mr. Ripley|Patricia Highsmith|unknown
19:56|four minutes to eight|"I remember the cigarette in his hard face, against the now limitless storm cloud. Bernardo cried to him unexpectedly: ""What time is it, Ireno?"" Without consulting the sky, without stopping, he replied: ""It's four minutes to eight, young Bernardo Juan Franciso."" His voice was shrill, mocking."|Funes the Memorious-Labyrinths|Jorge Luis Borges|unknown
19:56|four minutes to eight|I remember the cigarette in his hard face, against the now limitless storm cloud. Bernardo cried to him unexpectedly: 'What time is it, Ireno?' Without consulting the sky, without stopping, he replied: 'It's four minutes to eight, young Bernardo Juan Franciso.' His voice was shrill, mocking.|Funes the Memorious-Labyrinths|Jorge Luis Borges|unknown
20:00|eight o’clock|“My fiddle would be the better for new strings,” he remarked. “Put your pistol in your pocket. When the fellow comes, speak to him in an ordinary way. Leave the rest to me. Don’t frighten him by looking at him too hard.” “It is eight o’clock now,” I said, glancing at my watch.|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
20:00|eight o’clock|The mother nodded. She didn’t seem able to get out a word. The daughter burst into tears. I felt more than ever that these people knew something of the matter. “At what o’clock did Mr. Drebber leave your house for the train?” I asked. “At eight o’clock,” she said, gulping in her throat to keep down her agitation.|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
20:00|eight o’clock|I have been drunk just twice in my life, and the second time was that afternoon; so everything that happened has a dim, hazy cast over it, although until after eight o’clock the apartment was full of cheerful sun.|The Great Gatsby|F. Scott Fitzgerald|unknown
20:00|eight o’clock|Again at eight o’clock, when the dark lanes of the Forties were lined five deep with throbbing taxicabs, bound for the theatre district, I felt a sinking in my heart. Forms leaned together in the taxis as they waited, and voices sang, and there was laughter from unheard jokes, and lighted cigarettes outlined unintelligible 70 gestures inside.|The Great Gatsby|F. Scott Fitzgerald|unknown
20:00|eight|Then the grandfather’s clock in the hall outside struck eight, and the memory of the night before came to him.|This Side of Paradise|F. Scott Fitzgerald|unknown
20:00|8 o’clock|“Mr. Owen - unfortunately delayed - unable to get here till tomorrow. Instructions - everything they wanted - if they would like to go to their rooms?… dinner would be at 8 o’clock…”|And Then There Were None|Agatha Christie|unknown
20:00|eight o'clock|At eight o'clock that evening, a Saturday, Pamela Chamcha stood with Jumpy Joshi - who had refused to let her go unaccompanied - next to the Photo-Me machine in a corner of the main concourse of Euston station, feeling ridiculously conspiratorial.|Satanic Verses|Salman Rushdie|unknown
20:00|eight o'clock|She looked at her watch- it was eight o'clock|The Beautiful and Damned|F. Scott Fitzgerald|unknown
20:00|eight in the evening|That day he forgot to go to dinner; he noticed the fact at eight in the evening, and as it was too late to go to the Rue St. Jaques, he ate a lump of bread.|Les Misérables|Victor Hugo|unknown
20:00|eight|The clock struck eight. Had it been ten, Elinor would have been convinced that at that moment she heard a carriage driving up to the house; and so strong was the persuasion that she did, in spite of the almost impossibility of their being already come, that she moved into the adjoining dressing-closet and opened a window-shutter, to be satisfied of the truth. She instantly saw that her ears had not deceived her.|Sense and Sensibility|Jane Austen|unknown
20:00|eight|“Then the grandfather’s clock in the hall outside struck eight, and the memory of the night before came to him.”|This Side of Paradise|F. Scott Fitzgerald|unknown
20:00|eight o'clock|I have been drunk just twice in my life, and the second time was that afternoon; so everything that happened has a dim, hazy cast over it. although until after eight o'clock the apartment was full of cheerful sun.|The Great Gatsby|F. Scott Fitzgerald|unknown
20:00|At eight|That day he forgot to go to dinner; he noticed the fact at eight in the evening, and as it was too late to go to the Rue St Jaques, he ate a lump of bread.|Les Miserables|Victor Hugo|unknown
20:02|two minutes past eight|"Yes, I must go to the railway station, and if he's not there, then go there and catch him. Anna looked at the railway timetable in the newspapers. An evening train went at two minutes past eight. ""Yes, I shall be in time."""|Anna Karenina|Leo Tolstoy|unknown
20:02|two minutes past eight|"""Yes, I must go to the railway station, and if he's not there, then go there and catch him."" Anna looked at the railway timetable in the newspapers. An evening train went at two minutes past eight. ""Yes, I shall be in time."""|Anna Karenina|Leo Tolstoy|unknown
20:03|8:03|"He taught me that if I had to meet someone for an appointment, I must refuse to follow the ""stupid human habit"" of arbitrarily choosing a time based on fifteen-minute intervals. ""Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"""|A Fraction of the Whole|Steve Toltz|unknown
20:04|8.04|The earth seems to cast its darkness upward into the air. The farm country is somber at night. He is grateful when the lights of Lankaster merge with his dim beams. He stops at a diner who's clock says 8.04.|Rabbit, Run|John Updike|unknown
20:05|8.05 pm|December 23rd At 8.05 pm Prof. Preobrazhensky commenced the first operation of its kind to be performed in Europe: removal under anaesthesia of a dog's testicles and their replacement by implanted human testes, with appendages and seminal ducts, taken from a 28-year-old human male|The Heart of a Dog|Mikhail Bulgakov|nsfw
20:05|five minutes past eight|Ransom took out his watch, which he had adapted, on purpose, several hours before, to Boston time, and saw that the minutes had sped with increasing velocity during this interview, and that it now marked five minutes past eight.|The Bostonians|Henry James|unknown
20:09|after eight o’clock|I have been drunk just twice in my life, and the second time was that afternoon; so everything that happened has a dim, hazy cast over it, although until after eight o’clock the apartment was full of cheerful sun.|The Great Gatsby|F. Scott Fitzgerald|unknown
20:10|2010h.|At 2010h. on 1 April Y.D.A.U., the medical attache is still watching the unlabelled entertainment cartridge.|Infinite Jest|David Foster Wallace|unknown
20:15|quarter past eight|"Natsha: I was looking to see if there wasn't a fire. It's Shrovetide, and the servant is simply beside herself; I must look out that something doesn't happen. When I came through the dining-room yesterday midnight, there was a candle burning. I couldn't get her to tell me who had lighted it. [Puts down her candle] What's the time? Andrey: [Looks at his watch] A quarter past eight. Natasha: And Olga and Irina aren't in yet. The poor things are still at work. Olga at the teachers' council, Irina at the telegraph office...[sighs] I said to your sister this morning, ""Irina, darling, you must take care of yourself."" But she pays no attention. Did you say it was a quarter past eight?"|The Three Sisters|Anton Chekhov|unknown
20:18|2018 hrs|2018 hrs Katya has arrived at the Odessa Hotel. Barley and Katya are talking in the canteen. Wicklow and one irregular observing. More.|The Russia House|John Le Carré|unknown
20:25|five and twenty past eight|She sat down in her usual seat and smiled at her husband as he sank into his own chair opposite her. She was saved. It was only five and twenty past eight.|The Listerdale Mystery|Agatha Christie|unknown
20:29|Twenty-nine and a half minutes past eight|"Twenty-nine and a half minutes past eight, sir. And then, from habit, he glanced at the clock in the tower, and made further oration. ""By George! that clock's half an hour fast! First time in ten years I've known it to be off. This watch of mine never varies a--"" But the citizen was talking to vacancy. He turned and saw his hearer, a fast receding black shadow, flying in the direction of a house with three lighted upper windows."|The Four Million|O. Henry|unknown
20:29|Twenty-nine and a half minutes past eight|"""Twenty-nine and a half minutes past eight, sir."" And then, from habit, he glanced at the clock in the tower, and made further oration. ""By George! that clock's half an hour fast! First time in ten years I've known it to be off. This watch of mine never varies a--"" But the citizen was talking to vacancy. He turned and saw his hearer, a fast receding black shadow, flying in the direction of a house with three lighted upper windows."|The Four Million|O. Henry|unknown
20:30|half-past eight|“What nonsense!” thought Vronsky, and glanced at his watch. It was half-past eight already.|Anna Karenina|Leo Tolstoy|unknown
20:30|half-past eight|"Alix took up a piece of needlework and began to stitch. Gerald read a few pages of his book. Then he glanced up at the clock and tossed the book away. ""Half-past eight. Time to go down to the cellar and start work."""|The Listerdale Mystery|Agatha Christie|unknown
20:32|eight thirty-two|"At the station he captured Miss Lantry out of the gadding mob at eight thirty-two. ""We mustn't keep mamma and the others waiting,"" said she. ""To Wallack's Theatre as fast as you can drive!"""|The Four Million|O. Henry|unknown
20:35|8.35 p.m.|Left Munich at 8.35 p.m. on 1st May, arriving at Vienna early the next morning|Dracula|Bram Stoker|unknown
20:35|five and twenty to nine|She paused reflectively. He was keenly interested now, not a doubt of it. The murderer is bound to have an interest in murder. She had gambled on that, and succeeded. She stole a glance at the clock. It was five and twenty to nine.|The Listerdale Mystery|Agatha Christie|unknown
20:40|twenty minutes to nine|It was when I stood before her, avoiding her eyes, that I took note of the surrounding objects in detail, and saw that her watch had stopped at twenty minutes to nine, and that a clock in the room had stopped at twenty minutes to nine.|Great Expectations|Charles Dickens|unknown
20:40|twenty minutes to nine|The letter had been brought in at twenty minutes to nine.|The Murder of Roger Ackroyd|Agatha Christie|unknown
20:42|8.42|The hand at this moment pointed to 8.42. The players took up their cards, but their eyes were constantly on the clock. One may safely say that, however secure they might feel, never had minutes seemed so long to them.|Around the World in Eighty Days|Jules Verne|unknown
20:43|8:43|"Either way, he mustn’t be allowed to return to the White House.” The line went dead. Cavalli knew that his father was right on both counts. Cavalli checked his watch again: 8:43.|Honor Among Thieves|Jeffrey Archer|sfw
20:43|20.43|I’ll tell you exactly what I want you to say when he phones back, but never forget that your first priority is to buy me as much time as possible. The SBS can’t make a move until after sunset, 20.43 local time, which isn’t’ – he checked his watch – ‘for another two hours and nineteen minutes.’|Next in Line|Jeffrey Archer|sfw
20:43|8.43|'8.43,' said Thomas Flanagan, as he cut the cards placed before him by Gauthier Ralph. There was a moment's pause, during which the spacious room was perfectly silent.|Around the World in Eighty Days|Jules Verne|unknown
20:44|8.44!|The clock's pendulum beat every second with mathematical regularity, and each player could count every sixtieth of a minute as it struck his ear. 8.44!"" said John Sullivan, in a voice that betrayed his emotion. Only one minute more and the wager would be won."|Around the World in Eighty Days|Jules Verne|unknown
20:43|8.43|'8.43,' said Thomas Flanagan, as he cut the cards placed before him by Gauthier Ralph. There was a moment's pause, during which the spacious room was perfectly silent.|Around the world in eighty days|Jules Verne|unknown
20:44|8.44!|"The clock's pendulum beat every second with mathematical regularity, and each player could count every sixtieth of a minute as it struck his ear.""8.44!"" said John Sullivan, in a voice that betrayed his emotion.Only one minute more and the wager would be won."|Around the World in Eighty Days|Jules Verne|unknown
20:45|8.45|"It's not impossible, Phileas said quietly. ""I bet you 20,000 pounds I could do it. If I leave this evening on the 8.45 train to Dover, I can be back here at the Reform Club by 8.45 on Saturday 21 December. I'll get my passport stamped at every place I stop to prove I've been around the world."""|Around the World in Eighty Days|Jules Verne|unknown
20:45|8.45|'It's not impossible,' Phileas said quietly.'I bet you 20,000 pounds I could do it. If I leave this evening on the 8.45 train to Dover, I can be back here at the Reform Club by 8.45 on Saturday 21 December. I'll get my passport stamped at every place i stop to prove I've been around the world.'|Around the World in Eighty Days|Jules Verne|unknown
20:50|ten minutes to nine|He rang up his servant, dressed in haste, and went out onto the steps, completely forgetting the dream and only worried at being late. As he drove up to the Karenins’ entrance he looked at his watch and saw it was ten minutes to nine.|Anna Karenina|Leo Tolstoy|unknown
20:50|ten minutes before nine|All the clocks in London were striking ten minutes before nine.|Around the World in Eighty Days|Jules Verne|unknown
20:50|2050|He was, yes, always home from work by 2050 on Thursdays.|Infinite Jest|David Foster Wallace|unknown
20:50|ten minutes before nine|all the clocks in London were striking ten minutes before nine.|Around the world in eighty days|Jules Verne|unknown
20:56|four minutes to nine|"“No. 7 berth—a second-class. The gentleman has not yet come, and it is four minutes to nine."""|Murder on the Orient Express|Agatha Christie|unknown
20:57|three minutes to nine|"Wait, he said solemnly, ""till the clock strikes. I have wealth and power and knowledge above most men, but when the clock strikes I am afraid. Stay by me until then. This woman shall be yours. You have the word of the hereditary Prince of Valleluna. On the day of your marriage I will give you $100,000 and a palace on the Hudson. But there must be no clocks in that palace--they measure our follies and limit our pleasures. Do you agree to that?""  ""Of course,"" said the young man, cheerfully, ""they're a nuisance, anyway--always ticking and striking and getting you late for dinner."" He glanced again at the clock in the tower. The hands stood at three minutes to nine."|The Four Million|O. Henry|unknown
20:57|three minutes to nine|"""Wait,"" he said solemnly, ""till the clock strikes. I have wealth and power and knowledge above most men, but when the clock strikes I am afraid. Stay by me until then. This woman shall be yours. You have the word of the hereditary Prince of Valleluna. On the day of your marriage I will give you $100,000 and a palace on the Hudson. But there must be no clocks in that palace--they measure our follies and limit our pleasures. Do you agree to that?"" ""Of course,"" said the young man, cheerfully, ""they're a nuisance, anyway--always ticking and striking and getting you late for dinner."" He glanced again at the clock in the tower. The hands stood at three minutes to nine."|The Four Million|O. Henry|unknown
20:58|two minutes to nine|"""What time is it?"" she asked, quiet, definite, hopeless. ""Two minutes to nine,"" he replied, telling the truth with a struggle."|Sons and Lovers|D H Lawrence|unknown
21:00|nine|The clock struck nine when I did send the Nurse. In half an hour she promised to return.|Romeo and Juliet|William Shakespeare|unknown
21:00|nine p.m.|Anyhow, this all took place on a windy night in the beginning of October. It was actually kind of steamy for the time of year. A swarm of mosquitos buzzed around in the evening, and I remember burning a couple of mosquito-repellent coils to keep them away. The wind was noisy. The gate to the swimming pool was broken and the wind made the gate slap open and shut. I thought of fixing it, but it was too dark out, so it kept banging all night. My nine p.m. round went by fine, all twenty items on my list nearly checked off.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
21:00|nine o’clock|He keeps smiling all the time, smiling like a rosy little bedbug that has had its fill. “It was nine o’clock,” he says once again, “when I called you up, wasn’t it?” I nod my head wearily. Yes, it was nine o’clock. He is certain now that it was nine o’clock because he remembers having taken out his watch.|Tropic of Cancer|Henry Miller|unknown
21:00|nine o’clock|About nine o’clock the light among the trees was extinguished, and all was dark in the direction of the Manor House.|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
21:00|nine o’clock|However, at nine o’clock the prince, in his velvet coat with a sable collar and cap, went out for his usual walk.|War and Peace|Leo Tolstoy|unknown
21:00|nine o’clock|At nine o’clock, Emily Brent rose to her feet. She said: “I’m going to bed.”|And Then There Were None|Agatha Christie|unknown
21:00|2100|At 2100 at night it's cold out.|Infinite Jest|David Foster Wallace|unknown
21:00|nine o'clock|It was nine o'clock at night upon the second of August—the most terrible August in the history of the world. One might have thought already that God's curse hung heavy over a degenerate world, for there was an awesome hush and a feeling of vague expectancy in the sultry and stagnant air|His Last Bow An Epilogue of Sherlock Holmes|Arthur Conan Doyle|unknown
21:00|nine o'clock|On the evening before K.'s thirty-first birthday - it was about nine o'clock, when there is a lull in the streets - two gentlemen came to his apartment.|The Trial|Franz Kafka|unknown
21:00|nine o'clock|Shortly after nine o'clock that evening, Weyrother drove with his plans to Kutuzov's quarters where the council of war was to be held. All the commanders of columns were summoned to the commander in chief's and with the exception of Prince Bagration, who declined to come, were all there at the appointed time.|War and Peace|Leo Tolstoy|unknown
21:00|nine p.m.|Anyhow, this all took place on a windy night in the beginning of October. It was actually kind of steamy for the time of year. A swarm of mosquitos buzzed around in the evening, and I remember burning a couple of mosquito-repellent coils to keep them away. The wind was noisy. The gate to the swimming pool was broken and the wind made the gate slap open and shut. I thought of fixing it, but it was too dark out, so it kept banging all night. My nine p.m. round went by fine, all twenty items on my list nearly checked off. |Blind Willow, Sleeping Woman|Haruki Murakami|unknown
21:01|about nine o'clock|On the evening before K.'s thirty-first birthday - it was about nine o'clock, when there is a lull in the streets - two gentlemen came to his apartment.|The Trial|Franz Kafka|unknown
21:01|after nine|The good Brants did not allow the boys to play out after nine in summer evenings; they were sent to bed at that hour; Eddie honorably remained, but Georgie usually slipped out of the window toward ten, and enjoyed himself until midnight.|Edward Mills and George Benton: A Tale|Mark Twain|unknown
21:01|about nine o’clock|Billy Weaver had travelled down from London on the slow afternoon train, with a change at Swindon on the way, and by the time he got to Bath it was about nine o’clock in the evening and the moon was coming up out of a clear starry sky over the houses opposite the station entrance. But the air was deadly cold and the wind was like a flat blade of ice on his cheeks.|The Landlady|Roald Dahl|unknown
21:05|nine-five|"Nine-five. A voice spoke from the study ceiling: ""Mrs. McClellan, which poem would you like this evening?"". The house was silent. The voice said at last, ""Since you express no preference, I shall select a poem at random."""|There Will Come Soft Rains|Ray Bradbury|unknown
21:15|quarter-past nine|It was a quarter-past nine when I started from home and made my way across the Park, and so through Oxford Street to Baker Street.|The Adventures of Sherlock Holmes|Sir Arthur Conan Doyle|unknown
21:15|9.15|9.15. Did Roberts pay you yet?|Ulysses|James Joyce|unknown
21:20|twenty minutes past nine|The whole party had dined well. They were satisfied with themselves and with life. The hands of the clock pointed to twenty minutes past nine. There was a silence - a comfortable replete silence.|And Then There Were None|Agatha Christie|unknown
21:20|twenty minutes past nine|“The whole party had dined well. They were satisfied with themselves and with life. The hands of the clock pointed to twenty minutes past nine. There was a silence - a comfortable replete silence.”|And Then There Were None|Agatha Christie|unknown
21:30|half-past nine|We have three years of the past to discuss. Let that suffice until half-past nine, when we start upon the notable adventure of the empty house.|The Empty House|Sir Arthur Conan Doyle|unknown
21:30|nine-thirty|At nine-thirty he was sitting on the edge of his bed looking at his watch. He put it to his ear. Then his lips drew back from his teeth in that curious wolf-like smile characteristic of the man. He said very softly: “I think the time has come to do something about this.”|And Then There Were None|Agatha Christie|unknown
21:30|nine thirty|Forty-eight years old, profoundly asleep at nine thirty on a Friday night - this is modern professional life.|Saturday|Ian McEwan|unknown
21:31|9:31|I took some juice out of the refrigerator and sat down at the kitchen table with it. On the table was a note from my girlfriend: 'Gone out to eat. Back by 9:30.' The digital clock on the table read 9:30. I watched it flip over to 9:31, then to 9:32.|A Wild Sheep Chase|Haruki Murakami|unknown
21:31|9:31|"I took some juice out of the refrigerator and sat down at the kitchen table with it. On the table was a note from my girlfriend: ""Gone out to eat. Back by 9:30."" The digital clock on the table read 9:30. I watched it flip over to 9:31, then to 9:32."|A Wild Sheep Chase|Haruki Murakami|unknown
